,count,period,hour,minute,day,month,year,weekday,d0,d1,d2,d3,d4
122,1320,2021-09-02 06:30:00,6,30,2,9,2021,3,876,345,204,264,108
123,2796,2021-09-02 06:45:00,6,45,2,9,2021,3,1320,876,345,204,264
124,2904,2021-09-02 07:00:00,7,0,2,9,2021,3,2796,1320,876,345,204
125,3528,2021-09-02 07:15:00,7,15,2,9,2021,3,2904,2796,1320,876,345
126,4068,2021-09-02 07:30:00,7,30,2,9,2021,3,3528,2904,2796,1320,876
127,4476,2021-09-02 07:45:00,7,45,2,9,2021,3,4068,3528,2904,2796,1320
128,3780,2021-09-02 08:00:00,8,0,2,9,2021,3,4476,4068,3528,2904,2796
129,4068,2021-09-02 08:15:00,8,15,2,9,2021,3,3780,4476,4068,3528,2904
130,3600,2021-09-02 08:30:00,8,30,2,9,2021,3,4068,3780,4476,4068,3528
131,3516,2021-09-02 08:45:00,8,45,2,9,2021,3,3600,4068,3780,4476,4068
132,3420,2021-09-02 09:00:00,9,0,2,9,2021,3,3516,3600,4068,3780,4476
133,3192,2021-09-02 09:15:00,9,15,2,9,2021,3,3420,3516,3600,4068,3780
134,3312,2021-09-02 09:30:00,9,30,2,9,2021,3,3192,3420,3516,3600,4068
135,3888,2021-09-02 09:45:00,9,45,2,9,2021,3,3312,3192,3420,3516,3600
136,3624,2021-09-02 10:00:00,10,0,2,9,2021,3,3888,3312,3192,3420,3516
137,2880,2021-09-02 10:15:00,10,15,2,9,2021,3,3624,3888,3312,3192,3420
138,2136,2021-09-02 10:30:00,10,30,2,9,2021,3,2880,3624,3888,3312,3192
139,2616,2021-09-02 10:45:00,10,45,2,9,2021,3,2136,2880,3624,3888,3312
140,2760,2021-09-02 11:00:00,11,0,2,9,2021,3,2616,2136,2880,3624,3888
141,1920,2021-09-02 11:15:00,11,15,2,9,2021,3,2760,2616,2136,2880,3624
142,1920,2021-09-02 11:30:00,11,30,2,9,2021,3,1920,2760,2616,2136,2880
143,1920,2021-09-02 11:45:00,11,45,2,9,2021,3,1920,1920,2760,2616,2136
144,1920,2021-09-02 12:00:00,12,0,2,9,2021,3,1920,1920,1920,2760,2616
145,1920,2021-09-02 12:15:00,12,15,2,9,2021,3,1920,1920,1920,1920,2760
146,1920,2021-09-02 12:30:00,12,30,2,9,2021,3,1920,1920,1920,1920,1920
147,1920,2021-09-02 12:45:00,12,45,2,9,2021,3,1920,1920,1920,1920,1920
148,1920,2021-09-02 13:00:00,13,0,2,9,2021,3,1920,1920,1920,1920,1920
149,1920,2021-09-02 13:15:00,13,15,2,9,2021,3,1920,1920,1920,1920,1920
150,1920,2021-09-02 13:30:00,13,30,2,9,2021,3,1920,1920,1920,1920,1920
151,1920,2021-09-02 13:45:00,13,45,2,9,2021,3,1920,1920,1920,1920,1920
152,1920,2021-09-02 14:00:00,14,0,2,9,2021,3,1920,1920,1920,1920,1920
153,2496,2021-09-02 14:15:00,14,15,2,9,2021,3,1920,1920,1920,1920,1920
154,2460,2021-09-02 14:30:00,14,30,2,9,2021,3,2496,1920,1920,1920,1920
155,3012,2021-09-02 14:45:00,14,45,2,9,2021,3,2460,2496,1920,1920,1920
156,3600,2021-09-02 15:00:00,15,0,2,9,2021,3,3012,2460,2496,1920,1920
157,2472,2021-09-02 15:15:00,15,15,2,9,2021,3,3600,3012,2460,2496,1920
158,2664,2021-09-02 15:30:00,15,30,2,9,2021,3,2472,3600,3012,2460,2496
159,2328,2021-09-02 15:45:00,15,45,2,9,2021,3,2664,2472,3600,3012,2460
160,2112,2021-09-02 16:00:00,16,0,2,9,2021,3,2328,2664,2472,3600,3012
161,1896,2021-09-02 16:15:00,16,15,2,9,2021,3,2112,2328,2664,2472,3600
162,1968,2021-09-02 16:30:00,16,30,2,9,2021,3,1896,2112,2328,2664,2472
163,2184,2021-09-02 16:45:00,16,45,2,9,2021,3,1968,1896,2112,2328,2664
164,1776,2021-09-02 17:00:00,17,0,2,9,2021,3,2184,1968,1896,2112,2328
165,2208,2021-09-02 17:15:00,17,15,2,9,2021,3,1776,2184,1968,1896,2112
166,2292,2021-09-02 17:30:00,17,30,2,9,2021,3,2208,1776,2184,1968,1896
167,2652,2021-09-02 17:45:00,17,45,2,9,2021,3,2292,2208,1776,2184,1968
168,1992,2021-09-02 18:00:00,18,0,2,9,2021,3,2652,2292,2208,1776,2184
169,2364,2021-09-02 18:15:00,18,15,2,9,2021,3,1992,2652,2292,2208,1776
170,2304,2021-09-02 18:30:00,18,30,2,9,2021,3,2364,1992,2652,2292,2208
171,2616,2021-09-02 18:45:00,18,45,2,9,2021,3,2304,2364,1992,2652,2292
172,2388,2021-09-02 19:00:00,19,0,2,9,2021,3,2616,2304,2364,1992,2652
173,2268,2021-09-02 19:15:00,19,15,2,9,2021,3,2388,2616,2304,2364,1992
174,2172,2021-09-02 19:30:00,19,30,2,9,2021,3,2268,2388,2616,2304,2364
175,2376,2021-09-02 19:45:00,19,45,2,9,2021,3,2172,2268,2388,2616,2304
176,2484,2021-09-02 20:00:00,20,0,2,9,2021,3,2376,2172,2268,2388,2616
177,2700,2021-09-02 20:15:00,20,15,2,9,2021,3,2484,2376,2172,2268,2388
178,2316,2021-09-02 20:30:00,20,30,2,9,2021,3,2700,2484,2376,2172,2268
179,2400,2021-09-02 20:45:00,20,45,2,9,2021,3,2316,2700,2484,2376,2172
180,2376,2021-09-02 21:00:00,21,0,2,9,2021,3,2400,2316,2700,2484,2376
181,2100,2021-09-02 21:15:00,21,15,2,9,2021,3,2376,2400,2316,2700,2484
182,2172,2021-09-02 21:30:00,21,30,2,9,2021,3,2100,2376,2400,2316,2700
183,2340,2021-09-02 21:45:00,21,45,2,9,2021,3,2172,2100,2376,2400,2316
184,1860,2021-09-02 22:00:00,22,0,2,9,2021,3,2340,2172,2100,2376,2400
185,1452,2021-09-02 22:15:00,22,15,2,9,2021,3,1860,2340,2172,2100,2376
186,1020,2021-09-02 22:30:00,22,30,2,9,2021,3,1452,1860,2340,2172,2100
187,972,2021-09-02 22:45:00,22,45,2,9,2021,3,1020,1452,1860,2340,2172
188,948,2021-09-02 23:00:00,23,0,2,9,2021,3,972,1020,1452,1860,2340
189,984,2021-09-02 23:15:00,23,15,2,9,2021,3,948,972,1020,1452,1860
190,816,2021-09-02 23:30:00,23,30,2,9,2021,3,984,948,972,1020,1452
191,684,2021-09-02 23:45:00,23,45,2,9,2021,3,816,984,948,972,1020
192,636,2021-09-03 00:00:00,0,0,3,9,2021,4,684,816,984,948,972
193,492,2021-09-03 00:15:00,0,15,3,9,2021,4,636,684,816,984,948
194,528,2021-09-03 00:30:00,0,30,3,9,2021,4,492,636,684,816,984
195,420,2021-09-03 00:45:00,0,45,3,9,2021,4,528,492,636,684,816
196,396,2021-09-03 01:00:00,1,0,3,9,2021,4,420,528,492,636,684
197,288,2021-09-03 01:15:00,1,15,3,9,2021,4,396,420,528,492,636
198,72,2021-09-03 01:30:00,1,30,3,9,2021,4,288,396,420,528,492
199,60,2021-09-03 01:45:00,1,45,3,9,2021,4,72,288,396,420,528
200,204,2021-09-03 02:00:00,2,0,3,9,2021,4,60,72,288,396,420
201,120,2021-09-03 02:15:00,2,15,3,9,2021,4,204,60,72,288,396
202,168,2021-09-03 02:30:00,2,30,3,9,2021,4,120,204,60,72,288
203,36,2021-09-03 02:45:00,2,45,3,9,2021,4,168,120,204,60,72
204,60,2021-09-03 03:00:00,3,0,3,9,2021,4,36,168,120,204,60
205,72,2021-09-03 03:15:00,3,15,3,9,2021,4,60,36,168,120,204
206,48,2021-09-03 03:30:00,3,30,3,9,2021,4,72,60,36,168,120
207,0,2021-09-03 03:45:00,3,45,3,9,2021,4,48,72,60,36,168
208,120,2021-09-03 04:00:00,4,0,3,9,2021,4,0,48,72,60,36
209,120,2021-09-03 04:15:00,4,15,3,9,2021,4,120,0,48,72,60
210,168,2021-09-03 04:30:00,4,30,3,9,2021,4,120,120,0,48,72
211,0,2021-09-03 04:45:00,4,45,3,9,2021,4,168,120,120,0,48
212,144,2021-09-03 05:00:00,5,0,3,9,2021,4,0,168,120,120,0
213,60,2021-09-03 05:15:00,5,15,3,9,2021,4,144,0,168,120,120
214,396,2021-09-03 05:30:00,5,30,3,9,2021,4,60,144,0,168,120
215,60,2021-09-03 05:45:00,5,45,3,9,2021,4,396,60,144,0,168
216,804,2021-09-03 06:00:00,6,0,3,9,2021,4,60,396,60,144,0
217,1020,2021-09-03 06:15:00,6,15,3,9,2021,4,804,60,396,60,144
218,1620,2021-09-03 06:30:00,6,30,3,9,2021,4,1020,804,60,396,60
219,1560,2021-09-03 06:45:00,6,45,3,9,2021,4,1620,1020,804,60,396
220,3156,2021-09-03 07:00:00,7,0,3,9,2021,4,1560,1620,1020,804,60
221,2160,2021-09-03 07:15:00,7,15,3,9,2021,4,3156,1560,1620,1020,804
222,3864,2021-09-03 07:30:00,7,30,3,9,2021,4,2160,3156,1560,1620,1020
223,5040,2021-09-03 07:45:00,7,45,3,9,2021,4,3864,2160,3156,1560,1620
224,4680,2021-09-03 08:00:00,8,0,3,9,2021,4,5040,3864,2160,3156,1560
225,3840,2021-09-03 08:15:00,8,15,3,9,2021,4,4680,5040,3864,2160,3156
226,4128,2021-09-03 08:30:00,8,30,3,9,2021,4,3840,4680,5040,3864,2160
227,3804,2021-09-03 08:45:00,8,45,3,9,2021,4,4128,3840,4680,5040,3864
228,3348,2021-09-03 09:00:00,9,0,3,9,2021,4,3804,4128,3840,4680,5040
229,3660,2021-09-03 09:15:00,9,15,3,9,2021,4,3348,3804,4128,3840,4680
230,3108,2021-09-03 09:30:00,9,30,3,9,2021,4,3660,3348,3804,4128,3840
231,2604,2021-09-03 09:45:00,9,45,3,9,2021,4,3108,3660,3348,3804,4128
232,2400,2021-09-03 10:00:00,10,0,3,9,2021,4,2604,3108,3660,3348,3804
233,2400,2021-09-03 10:15:00,10,15,3,9,2021,4,2400,2604,3108,3660,3348
234,2160,2021-09-03 10:30:00,10,30,3,9,2021,4,2400,2400,2604,3108,3660
235,1680,2021-09-03 10:45:00,10,45,3,9,2021,4,2160,2400,2400,2604,3108
236,1908,2021-09-03 11:00:00,11,0,3,9,2021,4,1680,2160,2400,2400,2604
237,1908,2021-09-03 11:15:00,11,15,3,9,2021,4,1908,1680,2160,2400,2400
238,1800,2021-09-03 11:30:00,11,30,3,9,2021,4,1908,1908,1680,2160,2400
239,2040,2021-09-03 11:45:00,11,45,3,9,2021,4,1800,1908,1908,1680,2160
240,2088,2021-09-03 12:00:00,12,0,3,9,2021,4,2040,1800,1908,1908,1680
241,2532,2021-09-03 12:15:00,12,15,3,9,2021,4,2088,2040,1800,1908,1908
242,2316,2021-09-03 12:30:00,12,30,3,9,2021,4,2532,2088,2040,1800,1908
243,1716,2021-09-03 12:45:00,12,45,3,9,2021,4,2316,2532,2088,2040,1800
244,2712,2021-09-03 13:00:00,13,0,3,9,2021,4,1716,2316,2532,2088,2040
245,2832,2021-09-03 13:15:00,13,15,3,9,2021,4,2712,1716,2316,2532,2088
246,1788,2021-09-03 13:30:00,13,30,3,9,2021,4,2832,2712,1716,2316,2532
247,2376,2021-09-03 13:45:00,13,45,3,9,2021,4,1788,2832,2712,1716,2316
248,2064,2021-09-03 14:00:00,14,0,3,9,2021,4,2376,1788,2832,2712,1716
249,2928,2021-09-03 14:15:00,14,15,3,9,2021,4,2064,2376,1788,2832,2712
250,3300,2021-09-03 14:30:00,14,30,3,9,2021,4,2928,2064,2376,1788,2832
251,3375,2021-09-03 14:45:00,14,45,3,9,2021,4,3300,2928,2064,2376,1788
252,3228,2021-09-03 15:00:00,15,0,3,9,2021,4,3375,3300,2928,2064,2376
253,2652,2021-09-03 15:15:00,15,15,3,9,2021,4,3228,3375,3300,2928,2064
254,2940,2021-09-03 15:30:00,15,30,3,9,2021,4,2652,3228,3375,3300,2928
255,2232,2021-09-03 15:45:00,15,45,3,9,2021,4,2940,2652,3228,3375,3300
256,2388,2021-09-03 16:00:00,16,0,3,9,2021,4,2232,2940,2652,3228,3375
257,1632,2021-09-03 16:15:00,16,15,3,9,2021,4,2388,2232,2940,2652,3228
258,1716,2021-09-03 16:30:00,16,30,3,9,2021,4,1632,2388,2232,2940,2652
259,2064,2021-09-03 16:45:00,16,45,3,9,2021,4,1716,1632,2388,2232,2940
260,2160,2021-09-03 17:00:00,17,0,3,9,2021,4,2064,1716,1632,2388,2232
261,1968,2021-09-03 17:15:00,17,15,3,9,2021,4,2160,2064,1716,1632,2388
262,1980,2021-09-03 17:30:00,17,30,3,9,2021,4,1968,2160,2064,1716,1632
263,2052,2021-09-03 17:45:00,17,45,3,9,2021,4,1980,1968,2160,2064,1716
264,1644,2021-09-03 18:00:00,18,0,3,9,2021,4,2052,1980,1968,2160,2064
265,2688,2021-09-03 18:15:00,18,15,3,9,2021,4,1644,2052,1980,1968,2160
266,2568,2021-09-03 18:30:00,18,30,3,9,2021,4,2688,1644,2052,1980,1968
267,2916,2021-09-03 18:45:00,18,45,3,9,2021,4,2568,2688,1644,2052,1980
268,2400,2021-09-03 19:00:00,19,0,3,9,2021,4,2916,2568,2688,1644,2052
269,1992,2021-09-03 19:15:00,19,15,3,9,2021,4,2400,2916,2568,2688,1644
270,1500,2021-09-03 19:30:00,19,30,3,9,2021,4,1992,2400,2916,2568,2688
271,2496,2021-09-03 19:45:00,19,45,3,9,2021,4,1500,1992,2400,2916,2568
272,2484,2021-09-03 20:00:00,20,0,3,9,2021,4,2496,1500,1992,2400,2916
273,2832,2021-09-03 20:15:00,20,15,3,9,2021,4,2484,2496,1500,1992,2400
274,2376,2021-09-03 20:30:00,20,30,3,9,2021,4,2832,2484,2496,1500,1992
275,2304,2021-09-03 20:45:00,20,45,3,9,2021,4,2376,2832,2484,2496,1500
276,1980,2021-09-03 21:00:00,21,0,3,9,2021,4,2304,2376,2832,2484,2496
277,2328,2021-09-03 21:15:00,21,15,3,9,2021,4,1980,2304,2376,2832,2484
278,2664,2021-09-03 21:30:00,21,30,3,9,2021,4,2328,1980,2304,2376,2832
279,2316,2021-09-03 21:45:00,21,45,3,9,2021,4,2664,2328,1980,2304,2376
280,1848,2021-09-03 22:00:00,22,0,3,9,2021,4,2316,2664,2328,1980,2304
281,1920,2021-09-03 22:15:00,22,15,3,9,2021,4,1848,2316,2664,2328,1980
282,2244,2021-09-03 22:30:00,22,30,3,9,2021,4,1920,1848,2316,2664,2328
283,1548,2021-09-03 22:45:00,22,45,3,9,2021,4,2244,1920,1848,2316,2664
284,972,2021-09-03 23:00:00,23,0,3,9,2021,4,1548,2244,1920,1848,2316
285,828,2021-09-03 23:15:00,23,15,3,9,2021,4,972,1548,2244,1920,1848
286,588,2021-09-03 23:30:00,23,30,3,9,2021,4,828,972,1548,2244,1920
287,792,2021-09-03 23:45:00,23,45,3,9,2021,4,588,828,972,1548,2244
288,780,2021-09-04 00:00:00,0,0,4,9,2021,5,792,588,828,972,1548
289,696,2021-09-04 00:15:00,0,15,4,9,2021,5,780,792,588,828,972
290,684,2021-09-04 00:30:00,0,30,4,9,2021,5,696,780,792,588,828
291,588,2021-09-04 00:45:00,0,45,4,9,2021,5,684,696,780,792,588
292,624,2021-09-04 01:00:00,1,0,4,9,2021,5,588,684,696,780,792
293,576,2021-09-04 01:15:00,1,15,4,9,2021,5,624,588,684,696,780
294,624,2021-09-04 01:30:00,1,30,4,9,2021,5,576,624,588,684,696
295,648,2021-09-04 01:45:00,1,45,4,9,2021,5,624,576,624,588,684
296,564,2021-09-04 02:00:00,2,0,4,9,2021,5,648,624,576,624,588
297,468,2021-09-04 02:15:00,2,15,4,9,2021,5,564,648,624,576,624
298,180,2021-09-04 02:30:00,2,30,4,9,2021,5,468,564,648,624,576
299,192,2021-09-04 02:45:00,2,45,4,9,2021,5,180,468,564,648,624
300,252,2021-09-04 03:00:00,3,0,4,9,2021,5,192,180,468,564,648
301,216,2021-09-04 03:15:00,3,15,4,9,2021,5,252,192,180,468,564
302,324,2021-09-04 03:30:00,3,30,4,9,2021,5,216,252,192,180,468
303,372,2021-09-04 03:45:00,3,45,4,9,2021,5,324,216,252,192,180
304,408,2021-09-04 04:00:00,4,0,4,9,2021,5,372,324,216,252,192
305,156,2021-09-04 04:15:00,4,15,4,9,2021,5,408,372,324,216,252
306,180,2021-09-04 04:30:00,4,30,4,9,2021,5,156,408,372,324,216
307,132,2021-09-04 04:45:00,4,45,4,9,2021,5,180,156,408,372,324
308,324,2021-09-04 05:00:00,5,0,4,9,2021,5,132,180,156,408,372
309,300,2021-09-04 05:15:00,5,15,4,9,2021,5,324,132,180,156,408
310,204,2021-09-04 05:30:00,5,30,4,9,2021,5,300,324,132,180,156
311,312,2021-09-04 05:45:00,5,45,4,9,2021,5,204,300,324,132,180
312,336,2021-09-04 06:00:00,6,0,4,9,2021,5,312,204,300,324,132
313,444,2021-09-04 06:15:00,6,15,4,9,2021,5,336,312,204,300,324
314,420,2021-09-04 06:30:00,6,30,4,9,2021,5,444,336,312,204,300
315,552,2021-09-04 06:45:00,6,45,4,9,2021,5,420,444,336,312,204
316,828,2021-09-04 07:00:00,7,0,4,9,2021,5,552,420,444,336,312
317,744,2021-09-04 07:15:00,7,15,4,9,2021,5,828,552,420,444,336
318,696,2021-09-04 07:30:00,7,30,4,9,2021,5,744,828,552,420,444
319,912,2021-09-04 07:45:00,7,45,4,9,2021,5,696,744,828,552,420
320,1176,2021-09-04 08:00:00,8,0,4,9,2021,5,912,696,744,828,552
321,960,2021-09-04 08:15:00,8,15,4,9,2021,5,1176,912,696,744,828
322,588,2021-09-04 08:30:00,8,30,4,9,2021,5,960,1176,912,696,744
323,852,2021-09-04 08:45:00,8,45,4,9,2021,5,588,960,1176,912,696
